Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787658203,500,GET,/feed,76.600000,0.200000,3100,3100,3100,3100,3300,3500,3600,3600,3700,3700,3700,10623,16,1100,1215.8714420235312,0.5523750005522743,3665.3651249944232,3902.1139037936555
1787658203,500,POST,/follow,7.100000,0.000000,3100,3100,3100,3100,3200,3500,3600,3600,3600,3600,3600,1109,0,1100,1187.7372754768548,1.8967919968417846,3608.801709000545,17.0
1787658203,500,POST,/posts,15.000000,0.000000,3100,3100,3100,3100,3300,3600,3600,3600,3600,3600,3600,2099,3,1100,1184.4188213505745,1.656333995924797,3627.5017500011018,168.75845640781324
1787658203,500,,Aggregated,98.700000,0.200000,3100,3100,3100,3100,3300,3500,3600,3600,3700,3700,3700,13831,19,1100,1208.8423160389457,0.5523750005522743,3665.3651249944232,3024.020895090738
1787658204,510,GET,/feed,75.200000,0.100000,3100,3100,3200,3300,3600,3700,3800,3900,3900,3900,3900,10687,16,1100,1230.9966776369376,0.5523750005522743,3884.2673749968526,3902.149153176757
1787658204,510,POST,/follow,7.000000,0.000000,3100,3100,3200,3500,3700,3700,3800,3800,3800,3800,3800,1118,0,1100,1208.184622244948,1.8967919968417846,3832.4041250016307,17.0
1787658204,510,POST,/posts,15.100000,0.000000,3100,3100,3100,3300,3600,3700,3900,3900,3900,3900,3900,2111,3,1100,1198.8725765698066,1.656333995924797,3874.407290997624,168.75982946470867
1787658204,510,,Aggregated,97.300000,0.100000,3100,3100,3200,3300,3600,3700,3800,3900,3900,3900,3900,13916,19,1100,1224.2908817702416,0.5523750005522743,3884.2673749968526,3023.6796493245183
1787658205,520,GET,/feed,73.000000,0.200000,3100,3200,3500,3600,3900,4000,4000,4000,4100,4100,4100,10751,16,1100,1247.4697101849092,0.5523750005522743,4081.395124994742,3902.183982885313
1787658205,520,POST,/follow,6.700000,0.000000,3100,3100,3600,3700,3800,4000,4000,4100,4100,4100,4100,1124,0,1100,1223.0981067640892,1.8967919968417846,4051.582749998488,17.0
1787658205,520,POST,/posts,14.800000,0.000000,3100,3100,3400,3600,3900,4000,4000,4000,4000,4000,4000,2122,3,1100,1213.2437020965413,1.656333995924797,4044.793542001571,168.76107445805843
1787658205,520,,Aggregated,94.500000,0.200000,3100,3200,3500,3600,3900,4000,4000,4000,4100,4100,4100,13997,19,1100,1240.3238023897757,0.5523750005522743,4081.395124994742,3024.190826605701
1787658206,530,GET,/feed,71.600000,0.200000,3100,3600,3700,3900,4000,4100,4200,4200,4200,4200,4200,10827,16,1200,1267.2846451654193,0.5523750005522743,4182.443625002634,3902.2248083494965
1787658206,530,POST,/follow,6.400000,0.000000,3100,3600,3700,3900,4000,4100,4200,4200,4200,4200,4200,1133,0,1100,1245.6491019804416,1.8967919968417846,4163.628374997643,17.0
1787658206,530,POST,/posts,13.300000,0.000000,3100,3600,3700,3900,4000,4000,4100,4100,4200,4200,4200,2138,3,1100,1234.4344934779604,1.656333995924797,4165.65050000645,168.76286248830684
1787658206,530,,Aggregated,91.300000,0.200000,3100,3600,3700,3900,4000,4100,4200,4200,4200,4200,4200,14098,19,1100,1260.5640681519176,0.5523750005522743,4182.443625002634,3023.7951482479784
1787658207,540,GET,/feed,69.800000,0.200000,3400,3800,4000,4000,4000,4100,4200,4200,4200,4200,4200,10904,17,1200,1286.1959397772405,0.5523750005522743,4182.443625002634,3901.90719002201
1787658207,540,POST,/follow,6.800000,0.000000,3400,3700,4000,4000,4000,4100,4200,4200,4200,4200,4200,1140,0,1200,1262.4236179463562,1.8967919968417846,4163.628374997643,17.0
1787658207,540,POST,/posts,13.500000,0.000000,3400,3900,4000,4000,4000,4000,4100,4100,4200,4200,4200,2154,3,1100,1254.7495693546405,1.656333995924797,4165.65050000645,168.76462395543174
1787658207,540,,Aggregated,90.100000,0.200000,3400,3800,4000,4000,4000,4100,4200,4200,4200,4200,4200,14198,20,1200,1279.5164124651228,0.5523750005522743,4182.443625002634,3023.615650091562
1787658208,550,GET,/feed,69.200000,0.200000,3700,3900,4000,4000,4000,4100,4200,4200,4200,4200,4200,10978,17,1200,1303.513292649574,0.5523750005522743,4182.443625002634,3901.948260156677
1787658208,550,POST,/follow,6.900000,0.000000,3700,3900,3900,4000,4000,4100,4200,4200,4200,4200,4200,1158,0,1200,1302.1852249575516,1.8967919968417846,4163.628374997643,17.0
1787658208,550,POST,/posts,13.200000,0.000000,3600,3900,3900,4000,4000,4000,4100,4100,4200,4200,4200,2171,3,1200,1275.0358231703822,1.656333995924797,4165.65050000645,168.76646706586826
1787658208,550,,Aggregated,89.300000,0.200000,3700,3900,4000,4000,4000,4100,4200,4200,4200,4200,4200,14307,20,1200,1299.0845173209477,0.5523750005522743,4182.443625002634,3021.0153071922837
1787658209,560,GET,/feed,68.400000,0.200000,3700,3900,4000,4000,4000,4100,4200,4200,4200,4200,4200,11057,18,1200,1318.6963870174545,0.5523750005522743,4182.443625002634,3901.638057339242
1787658209,560,POST,/follow,7.400000,0.000000,3700,3900,3900,4000,4000,4100,4200,4200,4200,4200,4200,1168,0,1200,1320.666701376578,1.8967919968417846,4163.628374997643,17.0
1787658209,560,POST,/posts,13.400000,0.000000,3700,3900,3900,4000,4000,4000,4100,4100,4200,4200,4200,2187,3,1200,1291.3567447502978,1.656333995924797,4165.65050000645,168.7681755829904
1787658209,560,,Aggregated,89.200000,0.200000,3700,3900,4000,4000,4000,4100,4200,4200,4200,4200,4200,14412,21,1200,1314.7073174596715,0.5523750005522743,4182.443625002634,3020.3555370524564
1787658210,570,GET,/feed,68.700000,0.200000,3700,3900,4000,4000,4000,4100,4200,4200,4200,4200,4200,11133,18,1200,1332.3591560266757,0.5523750005522743,4182.443625002634,3901.6814874696847
1787658210,570,POST,/follow,7.600000,0.000000,3700,3900,3900,4000,4000,4100,4200,4200,4200,4200,4200,1178,0,1200,1337.5543822850832,1.8967919968417846,4163.628374997643,17.0
1787658210,570,POST,/posts,13.600000,0.000000,3600,3900,3900,4000,4000,4000,4100,4100,4200,4200,4200,2206,3,1200,1308.7387018059349,1.656333995924797,4165.65050000645,168.7701722574796
1787658210,570,,Aggregated,89.900000,0.200000,3700,3900,4000,4000,4000,4100,4200,4200,4200,4200,4200,14517,21,1200,1329.1913702941906,0.5523750005522743,4182.443625002634,3019.201832334504
1787658211,580,GET,/feed,68.300000,0.200000,3700,3900,4000,4000,4000,4100,4200,4200,4200,4200,4200,11213,18,1200,1347.090190192364,0.5523750005522743,4182.443625002634,3901.7265673771517
1787658211,580,POST,/follow,8.500000,0.000000,3700,3900,3900,4000,4000,4100,4200,4200,4200,4200,4200,1189,0,1200,1356.1936915826957,1.8967919968417846,4163.628374997643,17.0
1787658211,580,POST,/posts,14.500000,0.000000,3700,3900,3900,4000,4000,4000,4100,4100,4200,4200,4200,2221,3,1200,1322.7265301755522,1.656333995924797,4165.65050000645,168.77172444844663
1787658211,580,,Aggregated,91.300000,0.200000,3700,3900,4000,4000,4000,4100,4200,4200,4200,4200,4200,14623,21,1200,1344.1299477151586,0.5523750005522743,4182.443625002634,3018.882240306367
1787658212,590,GET,/feed,68.600000,0.300000,3700,3900,4000,4000,4000,4100,4200,4200,4200,4200,4200,11290,18,1200,1360.8120242621742,0.5523750005522743,4182.443625002634,3901.769353410097
1787658212,590,POST,/follow,8.600000,0.000000,3700,3800,3900,4000,4000,4100,4200,4200,4200,4200,4200,1196,0,1300,1367.8578724563718,1.8967919968417846,4163.628374997643,17.0
1787658212,590,POST,/posts,14.300000,0.000000,3600,3900,3900,4000,4000,4000,4100,4100,4200,4200,4200,2238,3,1200,1338.1428493145127,1.656333995924797,4165.65050000645,168.7734584450402
1787658212,590,,Aggregated,91.500000,0.300000,3700,3900,4000,4000,4000,4100,4100,4200,4200,4200,4200,14724,21,1200,1357.938703215412,0.5523750005522743,4182.443625002634,3018.8143846780767
1787658213,600,GET,/feed,68.500000,0.300000,3500,3900,4000,4000,4000,4100,4200,4200,4200,4200,4200,11373,18,1200,1375.917944847792,0.5523750005522743,4182.443625002634,3901.8148245845423
1787658213,600,POST,/follow,8.700000,0.000000,3700,3800,3900,4000,4000,4100,4200,4200,4200,4200,4200,1205,0,1300,1383.1582196745487,1.8967919968417846,4163.628374997643,17.0
1787658213,600,POST,/posts,14.700000,0.000000,3600,3900,3900,4000,4000,4000,4100,4100,4200,4200,4200,2251,3,1200,1350.1786748173613,1.656333995924797,4165.65050000645,168.7747667703243
1787658213,600,,Aggregated,91.900000,0.300000,3600,3900,3900,4000,4000,4100,4100,4200,4200,4200,4200,14829,21,1200,1372.5991394211171,0.5523750005522743,4182.443625002634,3019.4711039179983
1787658214,600,GET,/feed,70.100000,0.300000,3500,3800,4000,4000,4000,4100,4200,4200,4200,4200,4200,11451,18,1200,1390.984493920087,0.5523750005522743,4182.443625002634,3901.856955724391
1787658214,600,POST,/follow,8.900000,0.000000,3500,3800,3900,4000,4000,4100,4200,4200,4200,4200,4200,1212,0,1300,1395.7890289115808,1.8967919968417846,4163.628374997643,17.0
1787658214,600,POST,/posts,14.300000,0.000000,3500,3800,3900,4000,4000,4000,4100,4100,4200,4200,4200,2268,3,1200,1366.8742827627373,1.656333995924797,4165.65050000645,168.77645502645504
1787658214,600,,Aggregated,93.300000,0.300000,3500,3800,3900,4000,4000,4100,4100,4200,4200,4200,4200,14931,21,1300,1387.7121837938346,0.5523750005522743,4182.443625002634,3019.4597146875626
1787658215,600,GET,/feed,72.400000,0.200000,3500,3700,3800,3900,4000,4100,4200,4200,4200,4200,4200,11534,18,1300,1407.2032233616173,0.5523750005522743,4182.443625002634,3901.901161782556
1787658215,600,POST,/follow,9.200000,0.000000,3600,3700,3900,3900,4000,4000,4200,4200,4200,4200,4200,1222,0,1300,1413.9196428664836,1.8967919968417846,4163.628374997643,17.0
1787658215,600,POST,/posts,14.900000,0.000000,3600,3600,3800,3900,4000,4000,4100,4100,4200,4200,4200,2286,3,1300,1384.6461272838612,1.656333995924797,4165.65050000645,168.7782152230971
1787658215,600,,Aggregated,96.500000,0.200000,3500,3700,3800,3900,4000,4100,4100,4200,4200,4200,4200,15042,21,1300,1404.3207571338103,0.5523750005522743,4182.443625002634,3018.955524531312
1787658216,600,GET,/feed,74.800000,0.200000,3500,3700,3700,3800,3900,4000,4000,4000,4100,4100,4100,11612,18,1300,1422.821828241467,0.5523750005522743,4182.443625002634,3901.9421288322424
1787658216,600,POST,/follow,9.500000,0.000000,3600,3700,3700,3800,3900,3900,4000,4000,4000,4000,4000,1233,0,1300,1434.4420566705949,1.8967919968417846,4163.628374997643,17.0
1787658216,600,POST,/posts,15.200000,0.000000,3600,3700,3700,3800,3900,3900,4000,4000,4000,4000,4000,2305,3,1300,1403.9741413821816,1.656333995924797,4165.65050000645,168.78004338394794
1787658216,600,,Aggregated,99.500000,0.200000,3500,3700,3700,3800,3900,4000,4000,4000,4100,4100,4100,15150,21,1300,1420.8999684026935,0.5523750005522743,4182.443625002634,3017.7789438943896
1787658217,600,GET,/feed,76.200000,0.200000,3500,3600,3700,3700,3800,3800,3900,3900,4000,4000,4000,11696,18,1300,1438.5538374407388,0.5523750005522743,4182.443625002634,3901.985636114911
1787658217,600,POST,/follow,9.400000,0.000000,3500,3600,3700,3700,3800,3900,3900,3900,3900,3900,3900,1238,0,1400,1443.1360376953423,1.8967919968417846,4163.628374997643,17.0
1787658217,600,POST,/posts,15.800000,0.000000,3600,3600,3700,3700,3800,3900,3900,3900,3900,3900,3900,2331,3,1300,1428.380140843385,1.656333995924797,4165.65050000645,168.7824967824968
1787658217,600,,Aggregated,101.400000,0.200000,3500,3600,3700,3700,3800,3900,3900,3900,4000,4000,4000,15265,21,1300,1437.3719099691964,0.5523750005522743,4182.443625002634,3016.8425810678023
1787658218,600,GET,/feed,78.100000,0.200000,3500,3600,3600,3600,3700,3700,3800,3800,3800,3800,3800,11775,18,1300,1452.6134015321338,0.5523750005522743,4182.443625002634,3902.0259872611464
1787658218,600,POST,/follow,9.800000,0.000000,3500,3500,3600,3600,3700,3700,3800,3800,3800,3800,3800,1250,0,1400,1463.0200992670714,1.8967919968417846,4163.628374997643,17.0
1787658218,600,POST,/posts,16.200000,0.000000,3500,3600,3600,3600,3700,3700,3800,3800,3800,3800,3800,2356,3,1400,1450.2413553221295,1.656333995924797,4165.65050000645,168.78480475382003
1787658218,600,,Aggregated,104.100000,0.200000,3500,3600,3600,3600,3700,3700,3800,3800,3800,3800,3800,15381,21,1300,1453.0958039310706,0.5523750005522743,4182.443625002634,3014.4504908653535
1787658219,600,GET,/feed,78.500000,0.200000,3500,3600,3600,3600,3700,3700,3800,3800,3800,3800,3800,11857,18,1400,1466.80114374765,0.5523750005522743,4182.443625002634,3902.067302015687
1787658219,600,POST,/follow,10.000000,0.000000,3500,3500,3600,3600,3700,3700,3800,3800,3800,3800,3800,1257,0,1400,1474.2499142806996,1.8967919968417846,4163.628374997643,17.0
1787658219,600,POST,/posts,16.500000,0.000000,3500,3600,3600,3600,3700,3700,3800,3800,3800,3800,3800,2372,3,1400,1464.05740954002,1.656333995924797,4165.65050000645,168.7862563237774
1787658219,600,,Aggregated,105.000000,0.200000,3500,3600,3600,3600,3700,3700,3800,3800,3800,3800,3800,15486,21,1400,1466.9855016851225,0.5523750005522743,4182.443625002634,3014.8871238538036
1787658221,600,GET,/feed,78.800000,0.100000,3500,3600,3600,3600,3700,3700,3800,3800,3800,3800,3800,11938,18,1400,1480.2187982952644,0.5523750005522743,4182.443625002634,3902.1075557044733
1787658221,600,POST,/follow,9.600000,0.000000,3500,3600,3600,3700,3700,3700,3800,3800,3800,3800,3800,1264,0,1500,1485.0399594879939,1.8967919968417846,4163.628374997643,17.0
1787658221,600,POST,/posts,17.600000,0.000000,3500,3600,3600,3600,3700,3700,3800,3800,3800,3800,3800,2382,3,1400,1472.295188974356,1.656333995924797,4165.65050000645,168.78715365239296
1787658221,600,,Aggregated,106.000000,0.100000,3500,3600,3600,3600,3700,3700,3800,3800,3800,3800,3800,15584,21,1400,1479.398720673688,0.5523750005522743,4182.443625002634,3016.356455338809
1787658222,600,GET,/feed,79.600000,0.000000,3600,3600,3600,3700,3700,3700,3800,3800,3800,3800,3800,12023,19,1400,1494.5925154154397,0.5523750005522743,4182.443625002634,3901.8241703401814
1787658222,600,POST,/follow,8.900000,0.000000,3500,3600,3600,3700,3700,3700,3800,3800,3800,3800,3800,1269,0,1500,1493.0518692204978,1.8967919968417846,4163.628374997643,17.0
1787658222,600,POST,/posts,18.100000,0.000000,3500,3600,3600,3600,3700,3700,3800,3800,3800,3800,3800,2395,3,1500,1483.5669164968278,1.656333995924797,4165.65050000645,168.78830897703548
1787658222,600,,Aggregated,106.600000,0.000000,3600,3600,3600,3700,3700,3700,3800,3800,3800,3800,3800,15687,22,1400,1492.7845604571107,0.5523750005522743,4182.443625002634,3017.6230636833047
1787658223,600,GET,/feed,80.300000,0.000000,3600,3600,3700,3700,3700,3700,3800,3800,3800,3800,3800,12101,19,1500,1508.77878732161,0.5523750005522743,4182.443625002634,3901.8639781836214
1787658223,600,POST,/follow,8.500000,0.000000,3500,3600,3700,3700,3700,3700,3800,3800,3800,3800,3800,1274,0,1500,1501.627007653696,1.8967919968417846,4163.628374997643,17.0
1787658223,600,POST,/posts,17.500000,0.000000,3600,3600,3700,3700,3700,3700,3800,3800,3800,3800,3800,2411,3,1500,1498.1091273205727,1.656333995924797,4165.65050000645,168.7897138116964
1787658223,600,,Aggregated,106.300000,0.000000,3600,3600,3700,3700,3700,3700,3800,3800,3800,3800,3800,15786,22,1500,1506.5720270555973,0.5523750005522743,4182.443625002634,3018.18484733308
1787658224,600,GET,/feed,80.500000,0.100000,3600,3700,3700,3700,3700,3800,3800,3800,3800,3800,3800,12183,19,1500,1523.7126089906237,0.5523750005522743,4182.443625002634,3901.905277846179
1787658224,600,POST,/follow,7.900000,0.000000,3600,3600,3700,3700,3700,3700,3800,3800,3800,3800,3800,1282,0,1500,1515.3038328149783,1.8967919968417846,4163.628374997643,17.0
1787658224,600,POST,/posts,17.300000,0.000000,3600,3700,3700,3700,3700,3700,3800,3800,3800,3800,3800,2434,3,1500,1518.9460156523871,1.656333995924797,4165.65050000645,168.79170090386197
1787658224,600,,Aggregated,105.700000,0.100000,3600,3700,3700,3700,3700,3800,3800,3800,3800,3800,3800,15899,22,1500,1522.3048513176693,0.5523750005522743,4182.443625002634,3017.142273098937
1787658225,600,GET,/feed,80.700000,0.100000,3600,3700,3700,3700,3800,3800,3800,3800,3900,3900,3900,12259,19,1500,1537.676706498063,0.5523750005522743,4182.443625002634,3901.943062239987
1787658225,600,POST,/follow,7.800000,0.000000,3600,3700,3700,3700,3700,3800,3800,3800,3800,3800,3800,1287,0,1600,1524.0097878467766,1.8967919968417846,4163.628374997643,17.0
1787658225,600,POST,/posts,17.100000,0.000000,3600,3700,3700,3700,3800,3800,3800,3800,3800,3800,3800,2450,3,1500,1533.6485605501719,1.656333995924797,4165.65050000645,168.7930612244898
1787658225,600,,Aggregated,105.600000,0.100000,3600,3700,3700,3700,3800,3800,3800,3800,3900,3900,3900,15996,22,1500,1535.9601347378484,0.5523750005522743,4182.443625002634,3017.588272068017
1787658226,600,GET,/feed,80.700000,0.100000,3600,3700,3700,3800,3900,3900,3900,3900,3900,3900,3900,12340,19,1600,1553.1200008886358,0.5523750005522743,4182.443625002634,3901.9828200972447
1787658226,600,POST,/follow,7.700000,0.000000,3600,3700,3700,3800,3800,3900,3900,3900,3900,3900,3900,1297,0,1600,1542.0364556050922,1.8967919968417846,4163.628374997643,17.0
1787658226,600,POST,/posts,18.200000,0.000000,3600,3700,3700,3700,3800,3900,3900,3900,3900,3900,3900,2464,3,1600,1546.9606076899056,1.656333995924797,4165.65050000645,168.79423701298703
1787658226,600,,Aggregated,106.600000,0.100000,3600,3700,3700,3800,3900,3900,3900,3900,3900,3900,3900,16101,22,1600,1551.2845805374604,0.5523750005522743,4182.443625002634,3017.7272219116826
1787658227,600,GET,/feed,80.400000,0.100000,3700,3800,3800,3900,3900,3900,4000,4000,4000,4000,4000,12419,19,1600,1568.2037743385738,0.5523750005522743,4182.443625002634,3902.021096706659
1787658227,600,POST,/follow,7.400000,0.000000,3600,3700,3800,3800,3900,3900,4000,4000,4000,4000,4000,1304,0,1600,1554.7886021256127,1.8967919968417846,4163.628374997643,17.0
1787658227,600,POST,/posts,18.100000,0.000000,3700,3700,3800,3800,3900,3900,3900,3900,4000,4000,4000,2476,3,1600,1558.426546738664,1.656333995924797,4165.65050000645,168.79523424878838
1787658227,600,,Aggregated,105.900000,0.100000,3700,3700,3800,3900,3900,3900,4000,4000,4000,4000,4000,16199,22,1600,1565.6294302369054,0.5523750005522743,4182.443625002634,3018.661954441632
1787658228,600,GET,/feed,80.200000,0.100000,3700,3800,3900,3900,3900,3900,4000,4000,4000,4000,4000,12502,19,1700,1583.4945271295578,0.5523750005522743,4182.443625002634,3902.0607902735564
1787658228,600,POST,/follow,7.500000,0.000000,3700,3800,3800,3900,3900,3900,4000,4000,4000,4000,4000,1308,0,1700,1561.7168031068709,1.8967919968417846,4163.628374997643,17.0
1787658228,600,POST,/posts,17.800000,0.000000,3700,3800,3800,3900,3900,3900,3900,3900,4000,4000,4000,2491,3,1700,1572.1764191147752,1.656333995924797,4165.65050000645,168.79646728221599
1787658228,600,,Aggregated,105.500000,0.100000,3700,3800,3900,3900,3900,3900,4000,4000,4000,4000,4000,16301,22,1700,1580.017521419089,0.5523750005522743,4182.443625002634,3019.831421385191
1787658229,600,GET,/feed,80.300000,0.100000,3800,3900,3900,3900,3900,3900,4000,4000,4000,4000,4000,12582,19,1700,1597.9201306369978,0.5523750005522743,4182.443625002634,3902.0985534891115
1787658229,600,POST,/follow,7.000000,0.000000,3800,3800,3900,3900,3900,3900,4000,4000,4000,4000,4000,1313,0,1700,1570.2761394430927,1.8967919968417846,4163.628374997643,17.0
1787658229,600,POST,/posts,17.100000,0.000000,3700,3800,3900,3900,3900,3900,3900,3900,4000,4000,4000,2502,3,1700,1582.192263944797,1.656333995924797,4165.65050000645,168.79736211031175
1787658229,600,,Aggregated,104.400000,0.100000,3800,3900,3900,3900,3900,3900,4000,4000,4000,4000,4000,16397,22,1700,1593.30662311115,0.5523750005522743,4182.443625002634,3021.3365859608466
1787658230,600,GET,/feed,80.300000,0.100000,3800,3900,3900,3900,3900,4000,4000,4000,4100,4100,4100,12645,19,1700,1609.6699903362387,0.5523750005522743,4182.443625002634,3902.127955713721
1787658230,600,POST,/follow,7.000000,0.000000,3800,3900,3900,3900,3900,4000,4000,4000,4000,4000,4000,1318,0,1700,1579.284138725164,1.8967919968417846,4163.628374997643,17.0
1787658230,600,POST,/posts,16.000000,0.000000,3800,3900,3900,3900,3900,3900,4000,4000,4000,4000,4000,2517,3,1700,1596.222611762371,1.656333995924797,4165.65050000645,168.79856972586413
1787658230,600,,Aggregated,103.300000,0.100000,3800,3900,3900,3900,3900,4000,4000,4000,4100,4100,4100,16480,22,1700,1605.1860337650212,0.5523750005522743,4182.443625002634,3021.2184466019417
1787658231,600,GET,/feed,80.200000,0.100000,3900,3900,3900,3900,4100,4200,4300,4300,4300,4300,4300,12715,19,1700,1623.986184182915,0.5523750005522743,4312.287583001307,3902.160283130161
1787658231,600,POST,/follow,6.300000,0.000000,3800,3900,3900,4000,4200,4200,4200,4300,4300,4300,4300,1326,0,1700,1595.0008386483944,1.8967919968417846,4259.302125006798,17.0
1787658231,600,POST,/posts,14.400000,0.000000,3900,3900,3900,3900,4200,4300,4300,4300,4300,4300,4300,2534,3,1700,1613.840415899324,1.656333995924797,4296.413249998295,168.79992107340175
1787658231,600,,Aggregated,100.900000,0.100000,3900,3900,3900,3900,4100,4200,4300,4300,4300,4300,4300,16575,22,1700,1620.1162629153894,0.5523750005522743,4312.287583001307,3020.5881749622927
1787658232,600,GET,/feed,78.600000,0.100000,3900,3900,4000,4100,4200,4300,4300,4300,4300,4300,4300,12792,19,1700,1639.7620929007794,0.5523750005522743,4344.23679199972,3902.195434646654
1787658232,600,POST,/follow,6.100000,0.000000,3900,4000,4200,4200,4200,4300,4300,4300,4300,4300,4300,1336,0,1700,1614.7836037049192,1.8967919968417846,4325.796208999236,17.0
1787658232,600,POST,/posts,14.400000,0.000000,3900,3900,4000,4200,4200,4300,4300,4300,4300,4300,4300,2552,3,1700,1632.1872934674338,1.656333995924797,4321.474500000477,168.80133228840126
1787658232,600,,Aggregated,99.100000,0.100000,3900,3900,4000,4200,4200,4300,4300,4300,4300,4300,4300,16680,22,1700,1636.6024915986563,0.5523750005522743,4344.23679199972,3019.8067745803355
1787658233,600,GET,/feed,77.500000,0.100000,3900,4000,4200,4200,4200,4300,4300,4300,4300,4300,4300,12869,19,1800,1654.8093060882522,0.5523750005522743,4344.23679199972,3902.230165514026
1787658233,600,POST,/follow,6.200000,0.000000,4000,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,1347,0,1700,1635.4448772633864,1.8967919968417846,4325.796208999236,17.0
1787658233,600,POST,/posts,15.100000,0.000000,3900,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,2571,3,1800,1650.6958694947077,1.656333995924797,4321.474500000477,168.80280046674446
1787658233,600,,Aggregated,98.800000,0.100000,3900,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,16787,22,1800,1652.625501292342,0.5523750005522743,4344.23679199972,3018.6865431583965
1787658234,600,GET,/feed,76.700000,0.000000,4000,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,12945,19,1800,1669.4723415830579,0.5523750005522743,4344.23679199972,3902.2640401699496
1787658234,600,POST,/follow,6.700000,0.000000,4100,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,1353,0,1700,1646.38857982762,1.8967919968417846,4325.796208999236,17.0
1787658234,600,POST,/posts,15.800000,0.000000,4100,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,2591,3,1800,1669.8772364484312,1.656333995924797,4321.474500000477,168.80432265534543
1787658234,600,,Aggregated,99.200000,0.000000,4000,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,16889,22,1800,1667.6851873963813,0.5523750005522743,4344.23679199972,3018.2474391615847
1787658235,600,GET,/feed,76.500000,0.000000,4000,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,13026,19,1800,1683.9056248628658,0.5523750005522743,4344.23679199972,3902.299708275756
1787658235,600,POST,/follow,7.200000,0.000000,4000,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,1369,0,1800,1673.45660068645,1.8967919968417846,4325.796208999236,17.0
1787658235,600,POST,/posts,16.100000,0.000000,4100,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,2609,3,1800,1685.7782429451431,1.656333995924797,4321.474500000477,168.80567267152165
1787658235,600,,Aggregated,99.800000,0.000000,4000,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,17004,22,1800,1683.351693227915,0.5523750005522743,4344.23679199972,3016.645671606681
1787658236,600,GET,/feed,75.800000,0.000000,4000,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,13102,19,1800,1695.9272484960084,0.5523750005522743,4344.23679199972,3902.3327736223478
1787658236,600,POST,/follow,6.900000,0.000000,4000,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,1378,0,1800,1687.4028311913978,1.8967919968417846,4325.796208999236,17.0
1787658236,600,POST,/posts,15.500000,0.000000,4100,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,2632,3,1800,1703.710960964615,1.656333995924797,4321.474500000477,168.8073708206687
1787658236,600,,Aggregated,98.200000,0.000000,4000,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,17112,22,1800,1696.4380061030538,0.5523750005522743,4344.23679199972,3015.1993338008415
1787658237,600,GET,/feed,76.300000,0.000000,4000,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,13184,19,1800,1708.0976935966096,0.5523750005522743,4344.23679199972,3902.3680218446602
1787658237,600,POST,/follow,8.200000,0.000000,4000,4100,4200,4200,4200,4200,4300,4300,4300,4300,4300,1392,0,1800,1707.0595623554245,1.8967919968417846,4325.796208999236,17.0
1787658237,600,POST,/posts,15.800000,0.000000,4000,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,2654,3,1800,1719.667572582835,1.656333995924797,4321.474500000477,168.80896759608137
1787658237,600,,Aggregated,100.300000,0.000000,4000,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,17230,22,1800,1709.79597451024,0.5523750005522743,4344.23679199972,3013.3780034822985
1787658238,600,GET,/feed,75.800000,0.000000,4000,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,13258,20,1800,1718.741061849881,0.5523750005522743,4344.23679199972,3902.1046915070146
1787658238,600,POST,/follow,8.100000,0.000000,4000,4100,4200,4200,4200,4200,4300,4300,4300,4300,4300,1399,1,1800,1714.2469326338505,1.8967919968417846,4325.796208999236,16.98784846318799
1787658238,600,POST,/posts,16.700000,0.000000,4000,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,2672,4,1800,1731.1246424217195,1.656333995924797,4321.474500000477,168.74700598802394
1787658238,600,,Aggregated,100.600000,0.000000,4000,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,17329,25,1800,1720.2876969999104,0.5523750005522743,4344.23679199972,3012.797160828669
1787658239,600,GET,/feed,76.100000,0.000000,4000,4100,4200,4200,4200,4300,4300,4300,4300,4300,4300,13340,20,1800,1729.9830517684188,0.5523750005522743,4344.23679199972,3902.1409295352323
